,app_name,price,rating_count,rating,category
4023,Trick Shot,1.99,816,4.5,Games
4024,Viva™ Slots Las Vegas Classic Casino Games,0.0,58738,4.5,Games
4025,Battle Golf,0.0,455,4.0,Games
4026,Stash Invest: Investing & Financial Education,0.0,1655,4.0,Finance
4027,Haywire Hospital,0.0,285,4.5,Games
4028,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle,0.0,0,0.0,Games
4029,クリアした奴マジ天才,0.0,0,0.0,Games
4030,Kuro no Sekai - It's a Darkness World,0.0,0,0.0,Games
4031,Octodad: Dadliest Catch,4.99,1752,4.0,Games
4032,Transformers Rescue Bots: Save Griffin Rock,3.99,47,2.5,Books & Reference
4033,YouTube Music,0.0,7109,3.5,Entertainment
4034,Disney Emoji Blitz,0.0,41036,4.5,Games
4035,Skylanders SuperChargers,0.0,1296,4.0,Games
4036,Osmo Numbers,0.0,52,4.0,Games
4037,Space Grunts,3.99,58,4.0,Games
4038,Color•多彩手帐,0.0,485,5.0,Lifestyle
4039,Ultimate Fox Simulator,0.99,1112,4.0,Games
4040,Dictionnaire Le Robert Mobile : 4 en 1,7.99,1,5.0,Books & Reference
4041,boohoo.com,0.0,655,4.5,Shopping
4042,Tweetbot 4 for Twitter,9.99,2213,4.0,Social Networking
4043,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),6.99,9,4.5,Games
4044,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full),2.99,4,3.0,Games
4045,DinoTrek VR Experience,0.99,73,4.0,Entertainment
4046,Game Studio Tycoon 2: Next Gen Developer,3.99,110,4.0,Games
4047,激ムズ！ねこじゃんぷ２,0.0,1,5.0,Games
4048,Lost in Harmony,0.0,1002,4.5,Games
4049,Athletics 2: Summer Sports - Free,0.0,2541,4.5,Games
4050,Flow Speed Control ● Professional Edition,1.99,83,4.5,Photo & Video
4051,Little Nugget® - capture pregnancy & baby pics,2.99,4006,4.5,Photo & Video
4052,Hey Duggee: The Big Badge App,2.99,11,4.0,Games
4053,Moodnotes - Thought Journal / Mood Diary,3.99,625,5.0,Health & Fitness
4054,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",2.99,128,4.0,Utilities
4055,Simply Piano by JoyTunes - Learn & play piano,0.0,2925,4.5,Education
4056,V LIVE - Broadcasting App,0.0,937,3.5,Entertainment
4057,Rayman Classic,0.0,293,4.5,Games
4058,The Martian: Official Game,0.99,259,4.0,Games
4059,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full),6.99,75,3.5,Games
4060,戦え！プリンセスドール,0.0,0,0.0,Games
4061,Smashy Road: Wanted,0.0,53162,4.5,Games
4062,Colorfly : Coloring Book for Adults - Free Games,0.0,21472,4.5,Games
4063,Team USA App,0.0,101,2.5,Sports
4064,MyDx One: Find a Strain that Works for You,0.0,29,4.0,Medical
4065,DragonSoul RPG,0.0,7681,4.5,Games
4066,VERSUS: The Lost Ones,3.99,423,5.0,Games
4067,Deus Ex GO - Puzzle Challenge,4.99,1385,4.5,Games
4069,wetter.com,0.0,0,0.0,Weather
4070,Cloud Chasers - A Journey of Hope,3.99,36,3.5,Games
4071,League of Stickmen VIP Edition,1.99,391,4.5,Games
4072,Asymmetric,1.99,0,0.0,Games
4073,ColorArt: Coloring Book For Adults,0.0,15797,4.5,Entertainment
4074,KOMRAD,0.0,94,4.5,Games
4075,Pinball Breaker Forever,0.0,190,4.5,Games
4076,Dust: An Elysian Tail,5.99,884,4.5,Games
4077,C CHANNEL -Watch tips & tricks videos for girls,0.0,21,5.0,Photo & Video
4078,Superhero Girl Salon: Kids Makeup and Dressup Game,1.99,16,4.5,Games
4079,Bob's Burgers Pinball,1.99,43,4.5,Games
4080,Shopkins Magazine - once you shop…you can’t stop!,0.99,129,3.0,Games
4081,片手キーボードPRO,2.99,0,0.0,Utilities
4082,I Keep Having This Dream,1.99,79,4.5,Games
4083,Tangled Up! - Valentine Special,0.0,16,4.0,Games
4084,FINAL FANTASY VII,15.99,1421,4.0,Games
4085,Bridge Constructor Stunts,1.99,75,4.0,Games
4086,Circa Infinity,1.99,56,5.0,Games
4087,Gogo Entertainment,0.0,1482,2.0,Travel
4088,Attack Heroes,0.99,12,5.0,Games
4089,a. - Physical Simulation Puzzle Game,0.0,2,5.0,Games
4090,Cat-A-Pult: Endless stacking of 8-bit kittens,0.0,141,4.0,Games
4091,Dawn of Gods,0.0,833,4.5,Games
4092,SPL-T,2.99,124,4.0,Games
4093,狼人之夜,0.99,15,4.5,Social Networking
4094,Witches' Legacy: The Dark Throne HD (Full),6.99,52,3.0,Games
4095,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),6.99,66,4.0,Games
4096,Nebraska Huskers for iPad 2015,9.99,2,1.0,Sports
4097,Exodus,0.0,62,3.0,Games
4098,Maim Street,0.0,99,4.5,Games
4099,Sorted - Quickly Organise Your Day,7.99,69,4.0,Productivity
4100,"SNOW - Selfie, Motion sticker, Fun camera",0.0,1115,4.0,Photo & Video
4101,Beat da Beat,0.99,301,5.0,Games
4102,Zombie Anarchy: Survival Strategy Game,0.0,1768,4.5,Games
4103,Periodic Table Chemistry,6.99,0,0.0,Education
4104,Infinite Skater,0.0,360,4.0,Games
4105,Land Sliders,0.0,4142,4.5,Games
4106,アイドルの姫　-わたしの青春マテリアル-,0.0,0,0.0,Games
4107,Fruit Pop! Puzzles in Paradise - Fruit Pop Sequel,0.0,261,4.5,Games
4108,开挂江湖-Q版武侠挂机,0.0,0,0.0,Games
4109,Women's Health: 1500 Kalorien Tag,1.99,0,0.0,Food & Drink
4110,Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full),6.99,19,4.0,Games
4111,Mystery Tales: The Twilight World HD - A Hidden Object Adventure (Full),6.99,6,3.0,Games
4112,Mystery Tales: The Twilight World - A Hidden Object Adventure (Full),2.99,2,2.5,Games
4113,Read4Kids - Kids learn to read in 20 easy lessons,2.99,27,4.0,Education
4114,Five Nights at Freddys 4,2.99,5478,4.5,Games
4115,Burger – The Game,0.0,1179,4.5,Games
4116,全国マルチ掲示板 for モンスト！〜タスカンと運極ができるアプリ〜,0.0,0,0.0,Entertainment
4117,俺と鬼嫁の100日戦記,0.0,3,4.5,Games
4118,Dr. Panda Candy Factory,2.99,46,4.0,Education
4119,Foodo World,2.99,7,3.0,Education
4120,Dr. Panda Firefighters,2.99,55,3.5,Education
4121,Alliance Wars: World Domination,0.0,176,5.0,Games
4122,T-Rex Simulator,0.99,24,3.5,Games
4123,Disc Golf Game,3.99,85,4.5,Games
4124,浪漫庄园(自由创造你的梦想),0.0,36,4.5,Games
4125,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,0.0,26,4.5,Games
4126,Hooty Hoo: Bingo Math,1.99,0,0.0,Education
4127,Slash Mobs,0.0,4179,4.5,Games
4128,JCnews - Anime & Game Culture,0.0,0,0.0,News
4129,Dirt Racing Mobile 3D,3.99,245,4.5,Games
4130,myINK sketch,2.99,0,0.0,Photo & Video
4131,OPUS: The Day We Found Earth,0.0,2491,5.0,Games
4132,Cut the Rope,1.99,151,4.5,Games
4133,Cut the Rope HD,3.99,71,4.5,Games
4134,Cut the Rope HD™,0.0,285,4.0,Games
4135,Beneath The Lighthouse,0.0,526,4.0,Games
4136,Goodnight Little Sandman - Bedtime Ritual,3.99,0,0.0,Education
4137,HOOKED - Chat Stories,0.0,47829,4.5,Books & Reference
4138,striker – dropping balls,0.0,0,0.0,Games
4139,Punch Club,4.99,480,4.0,Games
4140,Lonely One,0.0,723,4.5,Games
4141,Dictator 2,0.0,694,3.0,Games
4142,Dictator 2: Evolution,1.99,67,4.0,Games
4143,Snug for Instagram - Preview your photos,0.99,58,2.5,Photo & Video
4144,AMC,0.0,3105,2.0,Entertainment
4145,TRUMP Yo'Self! Make Your Hair Great Again!,0.0,37,4.0,Entertainment
4146,Kylie Jenner Official App,0.0,3111,2.5,Entertainment
4147,Stickman Volleyball,0.99,184,4.5,Games
4148,Snail Sleep-Dream Talk Recording,0.0,19,4.0,Health & Fitness
4149,ホラースポット-ghost spot-意味が分かると怖いマップ,0.0,0,0.0,Navigation
4150,My Challenge Tracker,0.0,3682,5.0,Health & Fitness
4151,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,0.0,14,3.0,Finance
4152,VPN Proxy Master - Unlimited WiFi security VPN,0.0,13674,5.0,Productivity
4153,Bouncy Kingdom,0.0,55,4.5,Games
4154,My Town : Hospital,2.99,186,4.0,Education
4155,FRESH! - ログイン不要・高画質で生放送が見放題,0.0,0,0.0,Entertainment
4156,融360-贷款、信用卡、信用报告,0.0,0,0.0,Finance
4157,病みカワカメラ,0.0,1,5.0,Photo & Video
4158,青藍高校リア充部,0.0,0,0.0,Games
4159,女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG,0.0,0,0.0,Lifestyle
4160,【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,0.0,0,0.0,Games
4161,Bits of Sweets,0.0,2572,4.5,Games
4162,BMO Snaps - Adventure Time Photo Game,2.99,67,4.5,Games
4163,Sophia - My Little Sis,0.0,1193,4.5,Games
4164,Magic Rush: Heroes,0.0,3046,4.5,Games
4165,Gather - In real life,0.0,813,2.5,Lifestyle
4166,商品バーコードで賞味期限を通知 Limiter2 (リミッター),0.0,0,0.0,Food & Drink
4167,Recolor - Coloring Book,0.0,31180,4.5,Entertainment
4168,Explore Daniel Tiger's Neighborhood,2.99,92,3.5,Education
4169,Piano Tiles 2™(Don't Tap The White Tile 2),0.0,55077,4.5,Games
4170,Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,3.99,0,0.0,Education
4171,Hidden Pictures by Highlights Magazine,0.0,1478,4.5,Games
4172,Teenage Mutant Ninja Turtles: Battle Match Game,1.99,70,4.0,Games
4173,Mods for Minecraft PC & Servers for Minecraft PE,1.99,753,4.5,Utilities
4174,Slots - Huuuge Casino: Slot Machines,0.0,13637,4.5,Games
4175,Bookling - Track Your Reading Habits,0.99,20,3.0,Productivity
4176,Strawberry Shortcake Candy Garden,0.0,633,4.5,Entertainment
4177,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),6.99,248,4.5,Games
4178,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),6.99,78,3.5,Games
4179,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),2.99,10,2.5,Games
4180,Teenage Mutant Ninja Turtles: Portal Power,3.99,113,4.0,Games
4181,PewDiePie: Legend of the Brofist,4.99,10828,5.0,Games
4182,Photograph+,0.99,0,0.0,Photo & Video
4183,Der IQ Test - Intelligenztest (Deutsch),0.0,0,0.0,Games
4184,ゲームプレイで賞金ゲット！ポットハンター,0.0,0,0.0,Games
4185,The Greedy Cave,0.99,914,4.5,Games
4186,Angry Birds Action!,0.0,1863,4.0,Games
4187,Pastry Picnic,0.0,447,4.5,Games
4188,Anki OVERDRIVE,0.0,981,4.5,Entertainment
4189,Pixduel™,0.0,1602,4.0,Games
4190,Rugby Nations 16,4.99,78,4.5,Games
4191,Brothers: A Tale of Two Sons,2.99,460,3.5,Games
4192,Papa's Cupcakeria To Go!,1.99,157,4.0,Games
4193,Plug Pocketmine for Minecraft PE,2.99,770,3.0,Games
4194,Weed Firm 2: Back To College,0.0,4387,4.5,Games
4195,Disney Build It: Frozen,3.99,48,3.0,Entertainment
4196,Selfeo,0.0,366,4.0,Social Networking
4197,Followers Analysis Tool For Instagram App Free,0.0,4253,4.0,Social Networking
4198,The Lion Guard,3.99,78,4.0,Entertainment
4199,hocus.,0.99,5778,4.5,Games
4200,Outfolded,0.0,1468,4.5,Games
4201,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",3.99,0,0.0,Games
4202,Speedafari – Speed Up Safari on Slow Connections,1.99,28,5.0,Utilities
4203,Word²,1.99,556,4.5,Games
4204,Churchill Solitaire - World War Card Game,0.0,13241,4.5,Games
4205,Discovery VR,0.0,125,3.0,Entertainment
4206,Scribblenauts Unlimited,4.99,1350,4.0,Games
4207,Color Therapy Adult Coloring Book for Adults,0.0,84062,5.0,Books & Reference
4208,Amount Plus - Unit And Currency Converter,2.99,35,4.0,Productivity
4209,小历 - 通知中心日历,0.99,11,4.5,Productivity
4210,LONEWOLF,0.0,1906,4.5,Games
4211,Solar Walk ™ 2 - Space Missions & Solar System,2.99,316,4.0,Education
4212,おチャベリ-ビデオ通話でマッチングアプリ,0.0,0,0.0,Social Networking
4213,Crafty Candy - Match 3 Puzzle Game,0.0,7511,4.5,Games
4214,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),2.99,9,3.5,Games
4215,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),6.99,72,4.5,Games
4216,Reelgood - TV Guide for Streaming,0.0,125,4.5,Entertainment
4217,Train Driver Journey 4 - Introduction to Steam,0.99,429,4.5,Games
4218,Telepaint,2.99,47,4.5,Games
4219,Primal Legends,0.0,1692,4.5,Games
4220,Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,0.0,0,0.0,Games
4221,Britney Spears: American Dream,0.0,2129,4.5,Games
4222,Frozen Free Fall: Icy Shot,0.0,1133,4.5,Games
4223,"Marline - Weather, Tides & Moon",0.99,55,4.0,Weather
4224,公牛炒股-证券开户交易软件,0.99,0,0.0,Finance
4225,君の目的はボクを殺すこと。,0.0,0,0.0,Games
4226,Truck Simulator PRO 2016,3.99,875,4.0,Games
4227,二炮手-同名抗战狙击手游(孙红雷主演),0.0,1,3.0,Games
4228,Forest Heroes Story,0.0,38,4.5,Games
4229,Legendary - Game of Heroes,0.0,1776,4.5,Games
4230,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,0.0,12,4.5,Games
4231,【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,0.0,0,0.0,Games
4232,BuzzTube - Video Player for YouTube,0.0,21012,4.5,Entertainment
4233,EVERYTOWN,0.0,141,4.0,Games
4234,Kendall and Kylie,0.0,55011,4.5,Games
4235,HOUND Voice Search & Assistant,0.0,297,4.0,Productivity
4236,Genies & Gems,0.0,9768,4.5,Games
4237,The Blacklist: Conspiracy,0.0,496,4.0,Games
4238,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",2.99,68,4.5,Games
4239,まぐろ職人（通）,0.0,0,0.0,Games
4240,Downwell,2.99,1679,5.0,Games
4241,Teeny Titans - Teen Titans Go! Figure Battles,3.99,2503,4.5,Games
4242,BB-8™ App Enabled Droid Powered by Sphero,0.0,4385,4.5,Entertainment
4243,City Car Driving,0.0,41,4.0,Games
4244,Endless Sky,0.0,6313,4.5,Games
4245,Warrior Balls,0.0,4375,4.5,Games
4246,出会い応援チャットアプリLIKE YOU,0.0,0,0.0,Social Networking
4247,The Lost Treasure,2.99,155,5.0,Games
4248,TALES OF LINK,0.0,229,4.0,Games
4249,Black Hole -世の中で最も困難な物理げーむ ぱずる-,0.0,0,0.0,Games
4250,Ys Chronicles II,4.99,34,5.0,Games
4251,Teenage Mutant Ninja Turtles: Legends,0.0,10771,4.5,Games
4252,Just Press Record,4.99,334,4.0,Utilities
4253,倩女幽魂-周年庆资料片开启新主角剧情,0.0,405,4.5,Games
4254,Adventure Company,0.0,1392,4.5,Games
4255,Snowboarding The Fourth Phase,0.0,815,4.5,Games
4256,Smart Watch Notice,4.99,214,1.0,Utilities
4257,Dig Deep!,1.99,36,3.5,Games
4258,Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),6.99,84,4.0,Games
4259,Myths of the World: Black Rose - A Hidden Object Adventure (Full),2.99,20,4.0,Games
4260,风行视频+ HD - 电影电视剧体育视频播放器,0.0,648,4.5,Entertainment
4261,EatMe.io: Hungry Fish Attack!,0.0,256,3.5,Games
4262,VR Street Jump for Google Cardboard,0.0,236,3.5,Games
4263,Super Sharp,1.99,7776,5.0,Games
4264,Beat the Boss 4,0.0,1368,4.0,Games
4265,Weed Firm: RePlanted,0.0,10122,4.5,Games
4266,Goosebumps Night of Scares,0.0,572,4.0,Games
4267,Finger Hero: Avoid Obstacles,0.0,870,4.5,Games
4268,Mad City Crime,0.0,793,3.0,Games
4269,Sea Hero Quest,0.0,2908,5.0,Games
4270,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),6.99,43,4.0,Games
4271,Egg!,0.0,33407,4.5,Games
4272,Endless Learning Academy,0.0,143,4.0,Education
4273,Focus! - Can You Tell Them Apart?,0.0,766,3.5,Games
4274,BMX Streets,2.99,54,3.5,Games
4275,Tap Tap Dash,0.0,11748,4.5,Games
4276,Dungelot: Shattered Lands,3.99,940,4.5,Games
4277,Goal Kick - free penalty shootout soccer game,0.0,57,3.0,Games
4278,Power Hover,3.99,458,4.5,Games
4279,"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",0.99,21,3.5,Photo & Video
4280,Shimmer and Shine: Enchanted Carpet Ride Game HD,4.99,20,4.0,Education
4281,Shimmer and Shine:  Enchanted Carpet Ride Game,2.99,7,3.0,Education
4282,theSkimm,0.0,1765,4.5,News
4283,铁血武林-武侠回合制策略手游,0.99,0,0.0,Games
4284,SW/NG - Living Photos. Memories that Swing.,0.0,222,3.0,Photo & Video
4285,What's My Mutt?,0.99,178,4.0,Lifestyle
4286,A high end tuner for all instruments!@Tuner,2.99,0,0.0,Entertainment
4287,[the Sequence],0.99,254,5.0,Games
4288,Analog London,0.99,7,5.0,Photo & Video
4289,Analog Paris,0.99,32,4.5,Photo & Video
4290,Analog Budapest,0.99,6,4.5,Photo & Video
4291,GyroSphere Trials,0.0,1267,3.5,Games
4292,新大主宰-2016卡牌手游巨作！,0.0,0,0.0,Games
4293,Runtastic Results: Workout & Bodyweight Training,0.0,1718,4.5,Health & Fitness
4294,Bella's Pizza Place - Italian Food Maker,0.0,77,4.0,Games
4295,iScanner - PDF Document Scanner App,4.99,8675,4.5,Business
4296,VPN Proxy Master Pro,5.99,771,5.0,Productivity
4297,Outback,0.0,805,4.5,Food & Drink
4298,Don't Be Squared,0.0,100,4.0,Games
4299,Re:Monster,0.0,37,3.5,Games
4300,パチスロ バイオハザード6,14.99,0,0.0,Games
4301,謎解き母からのメモ,0.0,0,0.0,Books & Reference
4302,Supermodel Star - Rule the Runway,0.0,250,4.0,Games
4303,Shopkins: Top Trumps,2.99,10,3.0,Games
4304,Inversions,2.99,0,0.0,Education
4305,"BusyCal - Calendar, Reminders & To Dos",4.99,139,3.5,Productivity
4306,Titan Quest,7.99,1350,4.0,Games
4307,CLUE Bingo,0.0,12123,4.5,Games
4308,Home - Design & Decor Shopping,0.0,3354,4.5,Lifestyle
4309,Crazy Cake Swap,0.0,4638,5.0,Games
4310,まぐろ投げ！,0.0,0,0.0,Games
4311,Camcorder - Record VHS Home Videos,0.0,830,4.5,Photo & Video
4312,Basket Fall - Basketball Dunking Sim,0.0,2251,4.5,Games
4313,大圣捉妖记,0.0,0,0.0,Games
4314,大头儿子天天乐跑-和孩子一起玩的游戏！,0.0,0,0.0,Games
4315,Ringtones for iPhone with Ringtone Maker,0.0,4013,4.5,Entertainment
4316,Civil War: Wilson's Creek,1.99,6,3.0,Games
4317,"Road watcher: dash camera, car video recorder.",0.99,10,3.0,Navigation
4318,go90 – Stream TV & Live Sports,0.0,3355,4.0,Entertainment
4319,Music Memos,0.0,909,4.0,Entertainment
4320,Little Fox Animal Doctor - be a vet,1.99,66,2.5,Books & Reference
4321,Rolling Sky,0.0,30670,4.5,Games
4322,Voice Translator with Offline Dictionary Pro,13.99,499,4.5,Books & Reference
4323,Bakery Blitz: Cooking Game,0.0,2605,4.0,Games
4324,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,2.99,67,4.0,Education
4325,Team Drift Cats,0.99,12,4.5,Games
4326,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",3.99,1024,4.5,Utilities
4327,Talking Tom Jetski,0.0,2853,4.0,Games
4328,Talking Tom Bubble Shooter,0.0,2659,4.5,Games
4329,Should Shoot,2.99,1,5.0,Games
4330,Personal Progress Binder,4.99,66,4.5,Productivity
4331,iFaces - Custom Themes and Faces for Apple Watch,1.99,376,2.5,Lifestyle
4332,渡劫-多武器战斗,0.99,0,0.0,Games
4333,Build Your Palace,0.99,228,4.0,Games
4334,Ice Cream Truck Girl - Frozen Sweets Maker,0.0,169,4.0,Games
4335,Ringtones for iPhone Unlimited.,2.99,313,4.0,Entertainment
4336,Minds On Physics the App - Part 1,0.99,16,1.5,Education
4337,Giant Turnip Game: A Voyage Of Vegetable Extraction!,0.0,89,5.0,Games
4338,Billiards9,0.0,0,0.0,Games
4339,Carmen Sandiego Returns-A Global Spy Game for Kids,3.99,273,3.0,Education
4340,Green Game TimeSwapper,2.99,0,0.0,Games
4341,果罐Pro-通知中心快捷安全启动插件,2.99,0,0.0,Utilities
4342,Yellow - Make new friends,0.0,3809,4.5,Lifestyle
4343,Shopkins World!,0.0,3047,4.0,Games
4344,POTO - Photo Collage Maker,0.0,1149,4.5,Photo & Video
4345,Sky Chasers,0.0,1074,4.5,Games
4346,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),6.99,54,4.0,Games
4347,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),6.99,109,3.5,Games
4348,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),2.99,15,3.0,Games
4349,LEGO® Ninjago™: Shadow of Ronin™,4.99,342,4.5,Games
4350,セブン‐イレブンアプリ,0.0,0,0.0,Lifestyle
4351,"lollicam - photo, video, and selfie camera",0.0,51,3.5,Photo & Video
4352,Motor Trend OnDemand,0.0,247,2.5,Entertainment
4353,Bullet'nTunes,1.99,1,4.0,Games
4354,FastEver 2 - Quick memo app for Evernote,3.99,24,4.5,Productivity
4355,Extreme Forklifting 2,0.0,99,4.0,Games
4356,Street Fighter Puzzle Spirits,0.0,100,2.5,Games
4357,Galaxy on Fire 3 - Manticore,0.0,7609,4.0,Games
4358,爆速！マルチ募集掲示板 for モンスト,0.0,0,0.0,Entertainment
4359,Patchmania KIDS - A Puzzle About Bunny Revenge!,3.99,3,4.5,Games
4360,Electoral 2016 - Create Presidential Election Maps,1.99,22,4.0,News
4361,Sesame Street Alphabet Kitchen,2.99,35,4.5,Education
4362,Amateur Surgeon 4,0.0,2743,4.5,Games
4363,艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,0.0,0,0.0,Games
4364,Last Empire – War Z: Zombie Strategy Game,0.0,3323,4.0,Games
4365,Scanner App - PDF Document Scan,0.0,11696,4.5,Business
4366,全国一斉性格テストDX,0.0,0,0.0,Entertainment
4367,One Button Travel,2.99,111,3.5,Games
4368,my KONAMI Slots - Vegas Casino Slot Machine Games,0.0,13345,4.5,Games
4369,Smart Virtual Boyfriend,0.0,46,2.0,Lifestyle
4370,Exploding Kittens® - The Official Game,1.99,3980,4.0,Games
4371,盗墓之王-寻龙秘事,0.0,0,0.0,Games
4372,My Rockstar Girls - Party Rock Band,0.0,63,3.5,Games
4373,Bibi & Tina: Pferdeabenteuer,2.99,0,0.0,Games
4374,Fairy Land Rescue - Save the Magic Village,0.0,94,4.0,Games
4375,Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,2.99,885,4.5,Entertainment
4376,Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,0.0,2211,4.0,Entertainment
4377,Zasa : An AI Story,0.99,5,4.5,Games
4378,Mahjong Classic Board Game,0.0,10275,4.5,Games
4379,Star Skater,0.0,1189,4.0,Games
4380,愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,0.0,0,0.0,Games
4381,Thomas & Friends: Race On!,0.0,89,3.0,Games
4382,Assault on Arnhem,4.99,12,2.5,Games
4383,闪瘦-健康减肥瘦身,0.0,0,0.0,Health & Fitness
4384,Dulp,0.0,1660,4.5,Games
